"Plot Title: Yverdon_les_Tropiques_3"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 10963343, SEN S/N: 10963343, LBL: temp)","RH, % (LGR S/N: 10963343, SEN S/N: 10963343, LBL: RH)"
209,06/11/25 11:30:00 PM,18.057,72.259
210,06/11/25 11:40:00 PM,18.129,72.273
211,06/11/25 11:50:00 PM,18.366,70.232
212,06/12/25 12:00:00 AM,17.391,74.794
213,06/12/25 12:10:00 AM,17.772,73.755
214,06/12/25 12:20:00 AM,17.796,72.727
215,06/12/25 12:30:00 AM,17.249,73.652
216,06/12/25 12:40:00 AM,16.844,75.706
217,06/12/25 12:50:00 AM,16.939,75.499
218,06/12/25 01:00:00 AM,16.915,75.238
219,06/12/25 01:10:00 AM,16.654,76.572
220,06/12/25 01:20:00 AM,16.415,76.917
221,06/12/25 01:30:00 AM,16.344,77.212
222,06/12/25 01:40:00 AM,16.654,76.882
223,06/12/25 01:50:00 AM,16.415,76.495
224,06/12/25 02:00:00 AM,16.225,77.748
225,06/12/25 02:10:00 AM,15.772,78.994
226,06/12/25 02:20:00 AM,15.700,80.062
227,06/12/25 02:30:00 AM,15.485,80.265
228,06/12/25 02:40:00 AM,15.509,80.878
229,06/12/25 02:50:00 AM,15.270,82.091
230,06/12/25 03:00:00 AM,15.055,81.521
231,06/12/25 03:10:00 AM,14.888,82.663
232,06/12/25 03:20:00 AM,15.175,82.399
233,06/12/25 03:30:00 AM,14.888,82.690
234,06/12/25 03:40:00 AM,14.936,83.001
235,06/12/25 03:50:00 AM,14.792,83.187
236,06/12/25 04:00:00 AM,14.721,83.280
237,06/12/25 04:10:00 AM,15.031,83.840
238,06/12/25 04:20:00 AM,14.457,84.631
239,06/12/25 04:30:00 AM,14.218,85.385
240,06/12/25 04:40:00 AM,14.194,85.864
241,06/12/25 04:50:00 AM,14.816,85.066
242,06/12/25 05:00:00 AM,13.714,86.180
243,06/12/25 05:10:00 AM,13.714,86.876
244,06/12/25 05:20:00 AM,13.858,86.857
245,06/12/25 05:30:00 AM,13.858,86.803
246,06/12/25 05:40:00 AM,13.954,86.425
247,06/12/25 05:50:00 AM,13.618,86.425
248,06/12/25 06:00:00 AM,13.690,86.763
249,06/12/25 06:10:00 AM,13.786,87.107
250,06/12/25 06:20:00 AM,14.122,86.652
251,06/12/25 06:30:00 AM,14.745,85.993
252,06/12/25 06:40:00 AM,15.031,84.194
253,06/12/25 06:50:00 AM,15.652,83.327
254,06/12/25 07:00:00 AM,16.296,81.520
255,06/12/25 07:10:00 AM,16.296,81.244
256,06/12/25 07:20:00 AM,17.011,78.418
257,06/12/25 07:30:00 AM,16.796,79.212
258,06/12/25 07:40:00 AM,17.653,77.456
259,06/12/25 07:50:00 AM,18.152,76.852
260,06/12/25 08:00:00 AM,18.794,74.875
261,06/12/25 08:10:00 AM,18.913,73.434
262,06/12/25 08:20:00 AM,19.722,72.088
263,06/12/25 08:30:00 AM,20.388,67.876
264,06/12/25 08:40:00 AM,20.007,67.305
265,06/12/25 08:50:00 AM,20.317,67.450
266,06/12/25 09:00:00 AM,20.507,68.518
267,06/12/25 09:10:00 AM,20.412,67.467
268,06/12/25 09:20:00 AM,20.317,68.955
269,06/12/25 09:30:00 AM,20.627,70.187
270,06/12/25 09:40:00 AM,20.650,68.367
271,06/12/25 09:50:00 AM,20.388,67.551
272,06/12/25 10:00:00 AM,20.531,68.817
273,06/12/25 10:10:00 AM,20.936,67.945
274,06/12/25 10:20:00 AM,20.317,67.568
275,06/12/25 10:30:00 AM,21.151,63.596
276,06/12/25 10:40:00 AM,20.841,63.634
277,06/12/25 10:50:00 AM,21.485,61.233
278,06/12/25 11:00:00 AM,21.270,63.194
279,06/12/25 11:10:00 AM,21.748,62.428
280,06/12/25 11:20:00 AM,21.843,61.442
281,06/12/25 11:30:00 AM,21.843,62.140
282,06/12/25 11:40:00 AM,22.058,60.716
283,06/12/25 11:50:00 AM,22.609,58.599
284,06/12/25 12:00:00 PM,22.944,60.766
285,06/12/25 12:10:00 PM,22.082,63.299
286,06/12/25 12:20:00 PM,22.585,63.050
287,06/12/25 12:30:00 PM,22.489,64.936
288,06/12/25 12:40:00 PM,22.561,64.828
289,06/12/25 12:50:00 PM,22.609,62.539
290,06/12/25 01:00:00 PM,23.136,63.415
291,06/12/25 01:10:00 PM,23.016,58.723
292,06/12/25 01:20:00 PM,22.944,59.450
293,06/12/25 01:30:00 PM,23.160,56.892
294,06/12/25 01:40:00 PM,23.761,56.423
295,06/12/25 01:50:00 PM,23.905,58.490
296,06/12/25 02:00:00 PM,23.809,58.846
297,06/12/25 02:10:00 PM,23.424,59.525
298,06/12/25 02:20:00 PM,24.339,55.198
299,06/12/25 02:30:00 PM,24.774,54.321
300,06/12/25 02:40:00 PM,24.581,54.701
301,06/12/25 02:50:00 PM,25.162,55.349
302,06/12/25 03:00:00 PM,25.647,53.878
303,06/12/25 03:10:00 PM,25.647,53.121
304,06/12/25 03:20:00 PM,26.085,52.992
305,06/12/25 03:30:00 PM,25.841,53.937
306,06/12/25 03:40:00 PM,26.549,53.373
307,06/12/25 03:50:00 PM,27.161,52.251
308,06/12/25 04:00:00 PM,25.890,55.423
309,06/12/25 04:10:00 PM,25.890,54.983
310,06/12/25 04:20:00 PM,25.501,57.523
311,06/12/25 04:30:00 PM,25.841,55.259
312,06/12/25 04:40:00 PM,25.793,56.537
313,06/12/25 04:50:00 PM,25.258,58.139
314,06/12/25 05:00:00 PM,25.428,59.467
315,06/12/25 05:10:00 PM,25.550,59.795
316,06/12/25 05:20:00 PM,25.744,62.473
317,06/12/25 05:30:00 PM,25.817,62.914
318,06/12/25 05:40:00 PM,25.793,61.745
319,06/12/25 05:50:00 PM,26.012,59.929
320,06/12/25 06:00:00 PM,26.402,58.157
321,06/12/25 06:10:00 PM,26.916,53.931
322,06/12/25 06:20:00 PM,26.207,56.347
323,06/12/25 06:30:00 PM,26.329,57.928
324,06/12/25 06:40:00 PM,26.671,53.612
325,06/12/25 06:50:00 PM,27.776,55.096
326,06/12/25 07:00:00 PM,27.087,51.986
327,06/12/25 07:10:00 PM,26.622,52.908
328,06/12/25 07:20:00 PM,26.085,54.791
329,06/12/25 07:30:00 PM,25.404,61.467
330,06/12/25 07:40:00 PM,25.768,58.652
331,06/12/25 07:50:00 PM,26.965,58.960
332,06/12/25 08:00:00 PM,28.023,57.243
333,06/12/25 08:10:00 PM,28.122,55.620
334,06/12/25 08:20:00 PM,27.998,51.790
335,06/12/25 08:30:00 PM,27.924,54.390
336,06/12/25 08:40:00 PM,26.353,59.207
337,06/12/25 08:50:00 PM,25.598,62.266
338,06/12/25 09:00:00 PM,24.436,65.027
339,06/12/25 09:10:00 PM,24.002,67.300
340,06/12/25 09:20:00 PM,24.050,65.535
341,06/12/25 09:30:00 PM,23.136,68.906
342,06/12/25 09:40:00 PM,23.448,69.616
343,06/12/25 09:50:00 PM,23.088,73.260
344,06/12/25 10:00:00 PM,23.088,74.660
345,06/12/25 10:10:00 PM,22.729,75.053
346,06/12/25 10:20:00 PM,22.872,73.101
347,06/12/25 10:30:00 PM,22.633,74.250
348,06/12/25 10:40:00 PM,22.561,73.216
349,06/12/25 10:50:00 PM,21.987,74.646
350,06/12/25 11:00:00 PM,21.939,76.685
351,06/12/25 11:10:00 PM,21.939,76.167
352,06/12/25 11:20:00 PM,21.604,75.696
353,06/12/25 11:30:00 PM,20.746,78.412
354,06/12/25 11:40:00 PM,20.507,79.750
355,06/12/25 11:50:00 PM,20.126,81.441
356,06/13/25 12:00:00 AM,20.412,80.548
357,06/13/25 12:10:00 AM,19.817,81.905
358,06/13/25 12:20:00 AM,20.055,81.089
359,06/13/25 12:30:00 AM,20.269,81.023
360,06/13/25 12:40:00 AM,20.079,80.504
361,06/13/25 12:50:00 AM,20.007,79.362
362,06/13/25 01:00:00 AM,19.793,79.908
363,06/13/25 01:10:00 AM,19.413,81.621
364,06/13/25 01:20:00 AM,19.674,81.455
365,06/13/25 01:30:00 AM,19.341,81.298
366,06/13/25 01:40:00 AM,19.127,81.921
367,06/13/25 01:50:00 AM,19.222,81.691
368,06/13/25 02:00:00 AM,19.246,81.277
369,06/13/25 02:10:00 AM,19.008,81.867
370,06/13/25 02:20:00 AM,18.794,82.987
371,06/13/25 02:30:00 AM,18.985,83.001
372,06/13/25 02:40:00 AM,19.151,82.622
373,06/13/25 02:50:00 AM,18.557,83.735
374,06/13/25 03:00:00 AM,18.366,84.326
375,06/13/25 03:10:00 AM,18.081,85.002
376,06/13/25 03:20:00 AM,18.176,85.215
377,06/13/25 03:30:00 AM,18.271,85.182
378,06/13/25 03:40:00 AM,17.891,86.459
379,06/13/25 03:50:00 AM,17.534,87.406
380,06/13/25 04:00:00 AM,17.605,87.017
381,06/13/25 04:10:00 AM,18.224,86.755
382,06/13/25 04:20:00 AM,18.152,85.921
383,06/13/25 04:30:00 AM,17.701,86.252
384,06/13/25 04:40:00 AM,17.391,86.939
385,06/13/25 04:50:00 AM,17.391,87.075
386,06/13/25 05:00:00 AM,17.177,87.214
387,06/13/25 05:10:00 AM,17.177,87.484
388,06/13/25 05:20:00 AM,17.177,87.916
389,06/13/25 05:30:00 AM,17.106,88.087
390,06/13/25 05:40:00 AM,17.272,87.857
391,06/13/25 05:50:00 AM,16.987,88.301
392,06/13/25 06:00:00 AM,16.939,88.263
393,06/13/25 06:10:00 AM,16.820,88.691
394,06/13/25 06:20:00 AM,17.106,88.679
395,06/13/25 06:30:00 AM,17.272,89.014
396,06/13/25 06:40:00 AM,17.653,88.137
397,06/13/25 06:50:00 AM,18.247,87.195
398,06/13/25 07:00:00 AM,19.056,85.610
399,06/13/25 07:10:00 AM,19.888,83.453
400,06/13/25 07:20:00 AM,20.055,81.398
401,06/13/25 07:30:00 AM,20.341,80.195
402,06/13/25 07:40:00 AM,20.555,78.287
403,06/13/25 07:50:00 AM,21.270,78.407
404,06/13/25 08:00:00 AM,21.270,78.521
405,06/13/25 08:10:00 AM,21.843,76.809
406,06/13/25 08:20:00 AM,22.130,77.442
407,06/13/25 08:30:00 AM,22.082,75.966
408,06/13/25 08:40:00 AM,21.652,77.802
409,06/13/25 08:50:00 AM,22.178,77.624
410,06/13/25 09:00:00 AM,22.321,77.165
411,06/13/25 09:10:00 AM,21.987,78.385
412,06/13/25 09:20:00 AM,22.298,77.878
413,06/13/25 09:30:00 AM,22.944,76.889
414,06/13/25 09:40:00 AM,22.992,75.628
415,06/13/25 09:50:00 AM,22.705,74.322
416,06/13/25 10:00:00 AM,23.160,75.110
417,06/13/25 10:10:00 AM,23.136,72.009
418,06/13/25 10:20:00 AM,23.256,68.809
419,06/13/25 10:30:00 AM,23.761,67.707
420,06/13/25 10:40:00 AM,23.593,65.486
421,06/13/25 10:50:00 AM,24.291,66.721
422,06/13/25 11:00:00 AM,24.677,62.361
423,06/13/25 11:10:00 AM,24.677,60.552
424,06/13/25 11:20:00 AM,24.412,60.940
425,06/13/25 11:30:00 AM,24.195,62.709
426,06/13/25 11:40:00 AM,25.307,62.494
427,06/13/25 11:50:00 AM,24.581,63.016
428,06/13/25 12:00:00 PM,24.436,65.148
429,06/13/25 12:10:00 PM,24.412,65.506
430,06/13/25 12:20:00 PM,25.210,63.852
431,06/13/25 12:30:00 PM,26.134,62.445
432,06/13/25 12:40:00 PM,26.134,62.445
433,06/13/25 12:50:00 PM,26.231,60.087
434,06/13/25 01:00:00 PM,26.720,59.295
435,06/13/25 01:10:00 PM,27.505,57.198
436,06/13/25 01:20:00 PM,27.456,59.097
437,06/13/25 01:30:00 PM,27.431,60.213
438,06/13/25 01:40:00 PM,27.850,58.252
439,06/13/25 01:50:00 PM,27.530,59.296
440,06/13/25 02:00:00 PM,28.766,57.480
441,06/13/25 02:10:00 PM,28.816,54.389
442,06/13/25 02:20:00 PM,28.692,53.831
443,06/13/25 02:30:00 PM,29.015,52.664
444,06/13/25 02:40:00 PM,29.340,51.619
445,06/13/25 02:50:00 PM,30.016,48.868
446,06/13/25 03:00:00 PM,29.865,48.069
447,06/13/25 03:10:00 PM,30.192,45.924
448,06/13/25 03:20:00 PM,30.444,47.588
449,06/13/25 03:30:00 PM,30.016,45.772
450,06/13/25 03:40:00 PM,29.389,46.155
451,06/13/25 03:50:00 PM,30.243,42.375
452,06/13/25 04:00:00 PM,30.849,43.039
453,06/13/25 04:10:00 PM,30.798,43.297
454,06/13/25 04:20:00 PM,30.925,45.421
455,06/13/25 04:30:00 PM,30.646,46.110
456,06/13/25 04:40:00 PM,30.243,47.335
457,06/13/25 04:50:00 PM,29.815,49.910
458,06/13/25 05:00:00 PM,29.991,49.674
459,06/13/25 05:10:00 PM,30.217,49.217
460,06/13/25 05:20:00 PM,30.495,49.869
461,06/13/25 05:30:00 PM,30.824,46.426
462,06/13/25 05:40:00 PM,30.925,49.730
463,06/13/25 05:50:00 PM,31.230,47.031
464,06/13/25 06:00:00 PM,31.612,45.107
465,06/13/25 06:10:00 PM,31.919,45.011
466,06/13/25 06:20:00 PM,31.357,46.621
467,06/13/25 06:30:00 PM,31.128,49.886
468,06/13/25 06:40:00 PM,30.900,45.681
469,06/13/25 06:50:00 PM,31.128,45.905
470,06/13/25 07:00:00 PM,30.646,51.858
471,06/13/25 07:10:00 PM,30.545,51.845
472,06/13/25 07:20:00 PM,30.722,52.961
473,06/13/25 07:30:00 PM,31.408,49.662
474,06/13/25 07:40:00 PM,30.621,47.055
475,06/13/25 07:50:00 PM,28.593,58.396
476,06/13/25 08:00:00 PM,28.692,55.671
477,06/13/25 08:10:00 PM,29.890,57.963
478,06/13/25 08:20:00 PM,29.340,55.923
479,06/13/25 08:30:00 PM,28.568,60.609
480,06/13/25 08:40:00 PM,28.171,61.261
481,06/13/25 08:50:00 PM,27.505,63.775
482,06/13/25 09:00:00 PM,27.063,64.437
483,06/13/25 09:10:00 PM,26.524,65.109
484,06/13/25 09:20:00 PM,26.451,64.334
485,06/13/25 09:30:00 PM,26.598,64.572
486,06/13/25 09:40:00 PM,25.720,66.185
487,06/13/25 09:50:00 PM,24.677,70.703
488,06/13/25 10:00:00 PM,23.881,73.706
489,06/13/25 10:10:00 PM,23.665,75.413
490,06/13/25 10:20:00 PM,22.944,78.327
491,06/13/25 10:30:00 PM,23.713,74.870
492,06/13/25 10:40:00 PM,23.761,73.887
493,06/13/25 10:50:00 PM,23.809,73.253
494,06/13/25 11:00:00 PM,23.833,71.434
495,06/13/25 11:10:00 PM,22.896,73.748
496,06/13/25 11:20:00 PM,23.232,73.901
497,06/13/25 11:30:00 PM,23.112,74.839
498,06/13/25 11:40:00 PM,22.561,76.754
499,06/13/25 11:50:00 PM,21.987,78.956
500,06/14/25 12:00:00 AM,22.489,77.430
501,06/14/25 12:10:00 AM,22.321,75.754
502,06/14/25 12:20:00 AM,21.819,78.122
503,06/14/25 12:30:00 AM,21.628,79.137
504,06/14/25 12:40:00 AM,20.770,80.935
505,06/14/25 12:50:00 AM,20.627,83.618
506,06/14/25 01:00:00 AM,20.889,83.119
507,06/14/25 01:10:00 AM,21.294,79.833
508,06/14/25 01:20:00 AM,21.032,80.343
509,06/14/25 01:30:00 AM,20.650,81.780
510,06/14/25 01:40:00 AM,20.460,82.856
511,06/14/25 01:50:00 AM,20.650,81.667
512,06/14/25 02:00:00 AM,20.103,82.833
513,06/14/25 02:10:00 AM,20.174,83.100
514,06/14/25 02:20:00 AM,20.222,82.385
515,06/14/25 02:30:00 AM,19.508,83.146
516,06/14/25 02:40:00 AM,19.960,82.718
517,06/14/25 02:50:00 AM,19.817,83.242
518,06/14/25 03:00:00 AM,18.961,84.461
519,06/14/25 03:10:00 AM,18.985,85.730
520,06/14/25 03:20:00 AM,19.270,84.641
521,06/14/25 03:30:00 AM,19.484,83.833
522,06/14/25 03:40:00 AM,19.127,83.172
523,06/14/25 03:50:00 AM,19.032,84.008
524,06/14/25 04:00:00 AM,19.151,83.122
525,06/14/25 04:10:00 AM,19.080,81.883
526,06/14/25 04:20:00 AM,18.985,82.140
527,06/14/25 04:30:00 AM,18.580,83.105
528,06/14/25 04:40:00 AM,18.675,82.877
529,06/14/25 04:50:00 AM,18.271,83.809
530,06/14/25 05:00:00 AM,18.010,85.615
531,06/14/25 05:10:00 AM,17.938,86.634
532,06/14/25 05:20:00 AM,18.152,86.303
533,06/14/25 05:30:00 AM,18.105,85.226
534,06/14/25 05:40:00 AM,18.081,84.481
535,06/14/25 05:50:00 AM,17.796,84.635
536,06/14/25 06:00:00 AM,18.152,84.277
537,06/14/25 06:10:00 AM,17.796,85.429
538,06/14/25 06:20:00 AM,17.938,85.571
539,06/14/25 06:30:00 AM,18.723,83.911
540,06/14/25 06:40:00 AM,18.937,82.852
541,06/14/25 06:50:00 AM,19.032,82.873
542,06/14/25 07:00:00 AM,19.651,80.777
543,06/14/25 07:10:00 AM,19.888,80.716
544,06/14/25 07:20:00 AM,20.484,78.698
545,06/14/25 07:30:00 AM,21.581,76.296
546,06/14/25 07:40:00 AM,21.628,75.932
547,06/14/25 07:50:00 AM,22.274,73.627
548,06/14/25 08:00:00 AM,23.665,70.338
549,06/14/25 08:10:00 AM,23.665,70.042
550,06/14/25 08:20:00 AM,24.774,67.647
