"Plot Title: Yverdon_les_Tropiques_7"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 10963349, SEN S/N: 10963349, LBL: temp)","RH, % (LGR S/N: 10963349, SEN S/N: 10963349, LBL: RH)"
111,06/11/25 04:20:00 AM,13.570,78.828
112,06/11/25 04:30:00 AM,13.594,80.513
113,06/11/25 04:40:00 AM,13.690,78.909
114,06/11/25 04:50:00 AM,13.401,79.977
115,06/11/25 05:00:00 AM,13.209,80.922
116,06/11/25 05:10:00 AM,13.185,81.053
117,06/11/25 05:20:00 AM,12.968,81.196
118,06/11/25 05:30:00 AM,12.968,82.150
119,06/11/25 05:40:00 AM,13.016,82.133
120,06/11/25 05:50:00 AM,12.944,82.497
121,06/11/25 06:00:00 AM,12.799,82.709
122,06/11/25 06:10:00 AM,12.823,82.741
123,06/11/25 06:20:00 AM,12.823,82.877
124,06/11/25 06:30:00 AM,12.823,82.796
125,06/11/25 06:40:00 AM,12.871,82.996
126,06/11/25 06:50:00 AM,12.920,82.628
127,06/11/25 07:00:00 AM,13.064,82.307
128,06/11/25 07:10:00 AM,13.618,81.340
129,06/11/25 07:20:00 AM,13.882,81.180
130,06/11/25 07:30:00 AM,14.409,79.865
131,06/11/25 07:40:00 AM,15.127,78.021
132,06/11/25 07:50:00 AM,15.939,76.143
133,06/11/25 08:00:00 AM,16.796,73.105
134,06/11/25 08:10:00 AM,17.320,72.864
135,06/11/25 08:20:00 AM,17.748,70.581
136,06/11/25 08:30:00 AM,18.129,70.362
137,06/11/25 08:40:00 AM,18.414,69.833
138,06/11/25 08:50:00 AM,18.319,71.587
139,06/11/25 09:00:00 AM,18.438,71.697
140,06/11/25 09:10:00 AM,19.032,70.677
141,06/11/25 09:20:00 AM,19.508,68.366
142,06/11/25 09:30:00 AM,19.413,68.172
143,06/11/25 09:40:00 AM,19.080,62.828
144,06/11/25 09:50:00 AM,20.531,62.106
145,06/11/25 10:00:00 AM,20.246,59.849
146,06/11/25 10:10:00 AM,20.007,63.253
147,06/11/25 10:20:00 AM,20.079,63.476
148,06/11/25 10:30:00 AM,20.841,60.339
149,06/11/25 10:40:00 AM,21.223,58.231
150,06/11/25 10:50:00 AM,21.843,56.818
151,06/11/25 11:00:00 AM,22.369,53.478
152,06/11/25 11:10:00 AM,22.274,55.055
153,06/11/25 11:20:00 AM,22.226,54.705
154,06/11/25 11:30:00 AM,22.753,53.626
155,06/11/25 11:40:00 AM,22.944,52.494
156,06/11/25 11:50:00 AM,22.417,53.298
157,06/11/25 12:00:00 PM,23.424,48.285
158,06/11/25 12:10:00 PM,23.905,46.779
159,06/11/25 12:20:00 PM,23.617,48.023
160,06/11/25 12:30:00 PM,23.809,47.248
161,06/11/25 12:40:00 PM,24.677,44.164
162,06/11/25 12:50:00 PM,24.074,46.157
163,06/11/25 01:00:00 PM,24.605,47.732
164,06/11/25 01:10:00 PM,24.847,46.252
165,06/11/25 01:20:00 PM,25.793,45.883
166,06/11/25 01:30:00 PM,25.331,46.762
167,06/11/25 01:40:00 PM,24.968,48.418
168,06/11/25 01:50:00 PM,24.460,48.769
169,06/11/25 02:00:00 PM,25.089,48.818
170,06/11/25 02:10:00 PM,25.671,48.732
171,06/11/25 02:20:00 PM,25.404,48.153
172,06/11/25 02:30:00 PM,26.353,46.145
173,06/11/25 02:40:00 PM,25.914,47.318
174,06/11/25 02:50:00 PM,25.987,46.617
175,06/11/25 03:00:00 PM,26.598,44.388
176,06/11/25 03:10:00 PM,26.695,44.204
177,06/11/25 03:20:00 PM,26.012,45.002
178,06/11/25 03:30:00 PM,26.451,44.827
179,06/11/25 03:40:00 PM,26.231,44.215
180,06/11/25 03:50:00 PM,25.768,45.977
181,06/11/25 04:00:00 PM,26.256,45.063
182,06/11/25 04:10:00 PM,26.475,44.569
183,06/11/25 04:20:00 PM,26.329,43.510
184,06/11/25 04:30:00 PM,26.475,43.592
185,06/11/25 04:40:00 PM,26.085,44.328
186,06/11/25 04:50:00 PM,26.182,43.624
187,06/11/25 05:00:00 PM,26.549,43.111
188,06/11/25 05:10:00 PM,26.061,43.153
189,06/11/25 05:20:00 PM,26.061,43.022
190,06/11/25 05:30:00 PM,26.158,43.686
191,06/11/25 05:40:00 PM,26.134,43.129
192,06/11/25 05:50:00 PM,26.451,43.263
193,06/11/25 06:00:00 PM,26.109,43.648
194,06/11/25 06:10:00 PM,26.012,43.213
195,06/11/25 06:20:00 PM,26.061,42.827
196,06/11/25 06:30:00 PM,26.207,42.222
197,06/11/25 06:40:00 PM,26.134,42.443
198,06/11/25 06:50:00 PM,26.061,42.205
199,06/11/25 07:00:00 PM,26.158,42.772
200,06/11/25 07:10:00 PM,26.256,43.828
201,06/11/25 07:20:00 PM,26.061,44.975
202,06/11/25 07:30:00 PM,26.109,44.266
203,06/11/25 07:40:00 PM,25.987,45.421
204,06/11/25 07:50:00 PM,25.866,45.406
205,06/11/25 08:00:00 PM,25.744,45.747
206,06/11/25 08:10:00 PM,25.477,46.167
207,06/11/25 08:20:00 PM,25.258,46.914
208,06/11/25 08:30:00 PM,25.016,47.912
209,06/11/25 08:40:00 PM,24.726,49.633
210,06/11/25 08:50:00 PM,24.484,50.809
211,06/11/25 09:00:00 PM,24.171,51.843
212,06/11/25 09:10:00 PM,23.857,52.463
213,06/11/25 09:20:00 PM,23.569,52.894
214,06/11/25 09:30:00 PM,23.304,53.611
215,06/11/25 09:40:00 PM,23.040,53.761
216,06/11/25 09:50:00 PM,22.633,54.889
217,06/11/25 10:00:00 PM,22.513,54.809
218,06/11/25 10:10:00 PM,22.202,56.130
219,06/11/25 10:20:00 PM,21.939,57.388
220,06/11/25 10:30:00 PM,21.223,60.522
221,06/11/25 10:40:00 PM,20.531,64.541
222,06/11/25 10:50:00 PM,20.269,67.056
223,06/11/25 11:00:00 PM,19.722,69.579
224,06/11/25 11:10:00 PM,19.603,70.318
225,06/11/25 11:20:00 PM,19.627,70.410
226,06/11/25 11:30:00 PM,19.294,70.377
227,06/11/25 11:40:00 PM,19.270,70.984
228,06/11/25 11:50:00 PM,18.842,72.006
229,06/12/25 12:00:00 AM,18.675,72.725
230,06/12/25 12:10:00 AM,18.271,74.427
231,06/12/25 12:20:00 AM,18.057,74.670
232,06/12/25 12:30:00 AM,17.938,74.418
233,06/12/25 12:40:00 AM,17.843,75.255
234,06/12/25 12:50:00 AM,17.558,76.107
235,06/12/25 01:00:00 AM,17.344,76.601
236,06/12/25 01:10:00 AM,17.201,76.939
237,06/12/25 01:20:00 AM,17.320,76.794
238,06/12/25 01:30:00 AM,16.939,77.336
239,06/12/25 01:40:00 AM,16.892,77.944
240,06/12/25 01:50:00 AM,16.725,78.050
241,06/12/25 02:00:00 AM,16.796,77.784
242,06/12/25 02:10:00 AM,16.606,78.473
243,06/12/25 02:20:00 AM,16.654,78.455
244,06/12/25 02:30:00 AM,16.463,78.219
245,06/12/25 02:40:00 AM,16.320,78.692
246,06/12/25 02:50:00 AM,16.272,78.933
247,06/12/25 03:00:00 AM,15.963,79.424
248,06/12/25 03:10:00 AM,15.748,80.792
249,06/12/25 03:20:00 AM,15.724,80.870
250,06/12/25 03:30:00 AM,15.796,80.719
251,06/12/25 03:40:00 AM,15.605,81.285
252,06/12/25 03:50:00 AM,15.342,81.997
253,06/12/25 04:00:00 AM,15.318,82.403
254,06/12/25 04:10:00 AM,15.223,82.190
255,06/12/25 04:20:00 AM,15.342,81.832
256,06/12/25 04:30:00 AM,15.318,82.129
257,06/12/25 04:40:00 AM,14.888,82.936
258,06/12/25 04:50:00 AM,14.840,83.579
259,06/12/25 05:00:00 AM,14.745,83.911
260,06/12/25 05:10:00 AM,14.697,84.361
261,06/12/25 05:20:00 AM,14.577,83.845
262,06/12/25 05:30:00 AM,14.457,84.793
263,06/12/25 05:40:00 AM,14.242,84.257
264,06/12/25 05:50:00 AM,14.050,84.996
265,06/12/25 06:00:00 AM,14.026,85.744
266,06/12/25 06:10:00 AM,14.050,85.454
267,06/12/25 06:20:00 AM,14.170,85.428
268,06/12/25 06:30:00 AM,14.218,85.574
269,06/12/25 06:40:00 AM,14.505,85.587
270,06/12/25 06:50:00 AM,14.816,84.714
271,06/12/25 07:00:00 AM,15.175,83.846
272,06/12/25 07:10:00 AM,15.533,82.862
273,06/12/25 07:20:00 AM,15.843,81.999
274,06/12/25 07:30:00 AM,16.272,81.128
275,06/12/25 07:40:00 AM,17.296,77.748
276,06/12/25 07:50:00 AM,18.794,75.104
277,06/12/25 08:00:00 AM,19.032,74.033
278,06/12/25 08:10:00 AM,18.771,74.870
279,06/12/25 08:20:00 AM,20.055,70.841
280,06/12/25 08:30:00 AM,20.603,67.945
281,06/12/25 08:40:00 AM,20.698,68.553
282,06/12/25 08:50:00 AM,21.151,64.197
283,06/12/25 09:00:00 AM,21.246,62.738
284,06/12/25 09:10:00 AM,21.223,64.239
285,06/12/25 09:20:00 AM,21.604,64.934
286,06/12/25 09:30:00 AM,21.533,64.201
287,06/12/25 09:40:00 AM,22.729,60.029
288,06/12/25 09:50:00 AM,21.891,60.202
289,06/12/25 10:00:00 AM,22.657,56.910
290,06/12/25 10:10:00 AM,22.561,56.586
291,06/12/25 10:20:00 AM,22.202,56.068
292,06/12/25 10:30:00 AM,22.872,53.925
293,06/12/25 10:40:00 AM,23.665,54.038
294,06/12/25 10:50:00 AM,23.617,54.563
295,06/12/25 11:00:00 AM,24.122,52.625
296,06/12/25 11:10:00 AM,22.944,54.435
297,06/12/25 11:20:00 AM,23.737,54.048
298,06/12/25 11:30:00 AM,23.737,52.414
299,06/12/25 11:40:00 AM,24.195,52.698
300,06/12/25 11:50:00 AM,24.557,50.438
301,06/12/25 12:00:00 PM,23.857,53.689
302,06/12/25 12:10:00 PM,24.436,52.700
303,06/12/25 12:20:00 PM,24.436,52.322
304,06/12/25 12:30:00 PM,25.404,53.529
305,06/12/25 12:40:00 PM,25.720,51.927
306,06/12/25 12:50:00 PM,25.234,50.337
307,06/12/25 01:00:00 PM,25.162,52.358
308,06/12/25 01:10:00 PM,25.720,51.070
309,06/12/25 01:20:00 PM,24.871,51.432
310,06/12/25 01:30:00 PM,26.280,48.714
311,06/12/25 01:40:00 PM,26.720,49.412
312,06/12/25 01:50:00 PM,26.744,49.448
313,06/12/25 02:00:00 PM,27.112,48.853
314,06/12/25 02:10:00 PM,26.744,48.806
315,06/12/25 02:20:00 PM,26.598,48.272
316,06/12/25 02:30:00 PM,27.235,48.868
317,06/12/25 02:40:00 PM,27.456,46.376
318,06/12/25 02:50:00 PM,27.751,46.477
319,06/12/25 03:00:00 PM,26.426,47.220
320,06/12/25 03:10:00 PM,27.407,46.305
321,06/12/25 03:20:00 PM,27.850,47.235
322,06/12/25 03:30:00 PM,27.924,49.665
323,06/12/25 03:40:00 PM,27.530,48.842
324,06/12/25 03:50:00 PM,27.998,48.740
325,06/12/25 04:00:00 PM,27.038,50.127
326,06/12/25 04:10:00 PM,27.358,50.265
327,06/12/25 04:20:00 PM,27.259,50.060
328,06/12/25 04:30:00 PM,27.554,50.900
329,06/12/25 04:40:00 PM,27.998,49.996
330,06/12/25 04:50:00 PM,27.751,50.060
331,06/12/25 05:00:00 PM,27.949,50.118
332,06/12/25 05:10:00 PM,27.850,50.041
333,06/12/25 05:20:00 PM,27.604,50.169
334,06/12/25 05:30:00 PM,27.702,51.559
335,06/12/25 05:40:00 PM,28.048,50.837
336,06/12/25 05:50:00 PM,27.776,51.473
337,06/12/25 06:00:00 PM,27.949,50.503
338,06/12/25 06:10:00 PM,28.245,50.285
339,06/12/25 06:20:00 PM,27.604,51.705
340,06/12/25 06:30:00 PM,27.259,50.956
341,06/12/25 06:40:00 PM,27.677,49.183
342,06/12/25 06:50:00 PM,27.949,48.637
343,06/12/25 07:00:00 PM,27.875,49.916
344,06/12/25 07:10:00 PM,27.505,50.284
345,06/12/25 07:20:00 PM,27.063,50.706
346,06/12/25 07:30:00 PM,26.353,53.472
347,06/12/25 07:40:00 PM,26.744,52.956
348,06/12/25 07:50:00 PM,27.014,52.644
349,06/12/25 08:00:00 PM,27.136,53.518
350,06/12/25 08:10:00 PM,27.161,53.490
351,06/12/25 08:20:00 PM,27.333,52.625
352,06/12/25 08:30:00 PM,27.284,54.109
353,06/12/25 08:40:00 PM,26.989,52.196
354,06/12/25 08:50:00 PM,26.842,51.889
355,06/12/25 09:00:00 PM,26.646,53.766
356,06/12/25 09:10:00 PM,26.012,59.805
357,06/12/25 09:20:00 PM,25.477,62.858
358,06/12/25 09:30:00 PM,25.186,62.382
359,06/12/25 09:40:00 PM,24.798,63.935
360,06/12/25 09:50:00 PM,24.267,66.656
361,06/12/25 10:00:00 PM,23.905,66.503
362,06/12/25 10:10:00 PM,23.448,66.183
363,06/12/25 10:20:00 PM,23.112,68.218
364,06/12/25 10:30:00 PM,22.657,70.771
365,06/12/25 10:40:00 PM,22.561,71.900
366,06/12/25 10:50:00 PM,22.537,71.866
367,06/12/25 11:00:00 PM,22.345,72.064
368,06/12/25 11:10:00 PM,22.226,72.187
369,06/12/25 11:20:00 PM,22.130,71.759
370,06/12/25 11:30:00 PM,21.915,72.362
371,06/12/25 11:40:00 PM,21.700,73.137
372,06/12/25 11:50:00 PM,21.461,73.846
373,06/13/25 12:00:00 AM,21.390,74.238
374,06/13/25 12:10:00 AM,21.246,74.123
375,06/13/25 12:20:00 AM,21.103,75.625
376,06/13/25 12:30:00 AM,20.936,75.131
377,06/13/25 12:40:00 AM,20.746,76.414
378,06/13/25 12:50:00 AM,20.722,75.893
379,06/13/25 01:00:00 AM,20.650,75.419
380,06/13/25 01:10:00 AM,20.365,76.965
381,06/13/25 01:20:00 AM,20.198,77.786
382,06/13/25 01:30:00 AM,20.198,78.468
383,06/13/25 01:40:00 AM,20.079,79.066
384,06/13/25 01:50:00 AM,19.936,79.234
385,06/13/25 02:00:00 AM,19.984,79.554
386,06/13/25 02:10:00 AM,19.841,77.939
387,06/13/25 02:20:00 AM,19.627,78.348
388,06/13/25 02:30:00 AM,19.508,78.691
389,06/13/25 02:40:00 AM,19.389,79.033
390,06/13/25 02:50:00 AM,19.365,78.943
391,06/13/25 03:00:00 AM,19.270,78.782
392,06/13/25 03:10:00 AM,19.270,79.290
393,06/13/25 03:20:00 AM,19.151,79.715
394,06/13/25 03:30:00 AM,19.080,79.672
395,06/13/25 03:40:00 AM,18.771,81.230
396,06/13/25 03:50:00 AM,18.866,81.222
397,06/13/25 04:00:00 AM,18.866,80.775
398,06/13/25 04:10:00 AM,18.747,80.917
399,06/13/25 04:20:00 AM,18.604,81.723
400,06/13/25 04:30:00 AM,18.533,81.985
401,06/13/25 04:40:00 AM,18.271,82.427
402,06/13/25 04:50:00 AM,18.295,83.317
403,06/13/25 05:00:00 AM,18.390,82.703
404,06/13/25 05:10:00 AM,18.295,82.377
405,06/13/25 05:20:00 AM,18.033,83.479
406,06/13/25 05:30:00 AM,17.819,83.872
407,06/13/25 05:40:00 AM,17.748,84.130
408,06/13/25 05:50:00 AM,17.819,84.942
409,06/13/25 06:00:00 AM,17.986,84.019
410,06/13/25 06:10:00 AM,17.986,83.689
411,06/13/25 06:20:00 AM,18.081,84.371
412,06/13/25 06:30:00 AM,18.081,84.316
413,06/13/25 06:40:00 AM,18.129,83.832
414,06/13/25 06:50:00 AM,18.271,83.671
415,06/13/25 07:00:00 AM,18.604,82.972
416,06/13/25 07:10:00 AM,18.866,82.697
417,06/13/25 07:20:00 AM,19.080,81.994
418,06/13/25 07:30:00 AM,19.603,81.047
419,06/13/25 07:40:00 AM,20.770,77.505
420,06/13/25 07:50:00 AM,20.603,79.063
421,06/13/25 08:00:00 AM,21.676,75.596
422,06/13/25 08:10:00 AM,21.987,74.819
423,06/13/25 08:20:00 AM,22.034,75.696
424,06/13/25 08:30:00 AM,22.705,74.352
425,06/13/25 08:40:00 AM,22.968,73.441
426,06/13/25 08:50:00 AM,22.633,72.148
427,06/13/25 09:00:00 AM,23.112,72.034
428,06/13/25 09:10:00 AM,23.088,69.876
429,06/13/25 09:20:00 AM,23.665,69.181
430,06/13/25 09:30:00 AM,24.171,68.557
431,06/13/25 09:40:00 AM,24.267,65.753
432,06/13/25 09:50:00 AM,24.388,64.958
433,06/13/25 10:00:00 AM,24.992,61.861
434,06/13/25 10:10:00 AM,24.363,61.820
435,06/13/25 10:20:00 AM,24.726,61.940
436,06/13/25 10:30:00 AM,25.234,61.040
437,06/13/25 10:40:00 AM,24.605,60.202
438,06/13/25 10:50:00 AM,25.623,59.126
439,06/13/25 11:00:00 AM,26.671,56.290
440,06/13/25 11:10:00 AM,25.939,56.777
441,06/13/25 11:20:00 AM,26.524,54.980
442,06/13/25 11:30:00 AM,27.063,54.331
443,06/13/25 11:40:00 AM,26.867,53.290
444,06/13/25 11:50:00 AM,26.378,52.208
445,06/13/25 12:00:00 PM,27.308,52.907
446,06/13/25 12:10:00 PM,27.998,50.766
447,06/13/25 12:20:00 PM,28.122,49.723
448,06/13/25 12:30:00 PM,28.171,51.334
449,06/13/25 12:40:00 PM,28.593,50.973
450,06/13/25 12:50:00 PM,28.345,52.157
451,06/13/25 01:00:00 PM,28.841,51.936
452,06/13/25 01:10:00 PM,29.190,51.823
453,06/13/25 01:20:00 PM,28.841,50.814
454,06/13/25 01:30:00 PM,28.866,49.916
455,06/13/25 01:40:00 PM,29.790,49.519
456,06/13/25 01:50:00 PM,30.117,48.945
457,06/13/25 02:00:00 PM,29.865,49.205
458,06/13/25 02:10:00 PM,30.091,48.618
459,06/13/25 02:20:00 PM,30.293,47.863
460,06/13/25 02:30:00 PM,30.849,46.199
461,06/13/25 02:40:00 PM,30.925,46.372
462,06/13/25 02:50:00 PM,30.773,44.713
463,06/13/25 03:00:00 PM,31.637,44.153
464,06/13/25 03:10:00 PM,30.495,42.867
465,06/13/25 03:20:00 PM,31.357,41.636
466,06/13/25 03:30:00 PM,30.925,39.890
467,06/13/25 03:40:00 PM,30.495,39.211
468,06/13/25 03:50:00 PM,31.052,39.803
469,06/13/25 04:00:00 PM,31.153,38.441
470,06/13/25 04:10:00 PM,31.001,39.865
471,06/13/25 04:20:00 PM,30.798,41.176
472,06/13/25 04:30:00 PM,30.950,41.525
473,06/13/25 04:40:00 PM,31.153,39.413
474,06/13/25 04:50:00 PM,30.697,42.360
475,06/13/25 05:00:00 PM,30.849,42.840
476,06/13/25 05:10:00 PM,30.419,44.967
477,06/13/25 05:20:00 PM,30.697,45.394
478,06/13/25 05:30:00 PM,30.444,43.323
479,06/13/25 05:40:00 PM,30.621,44.596
480,06/13/25 05:50:00 PM,30.874,42.512
481,06/13/25 06:00:00 PM,30.900,40.054
482,06/13/25 06:10:00 PM,31.001,40.865
483,06/13/25 06:20:00 PM,31.433,39.475
484,06/13/25 06:30:00 PM,31.382,38.397
485,06/13/25 06:40:00 PM,31.357,38.898
486,06/13/25 06:50:00 PM,31.331,39.832
487,06/13/25 07:00:00 PM,31.204,39.284
488,06/13/25 07:10:00 PM,31.331,38.291
489,06/13/25 07:20:00 PM,31.001,39.397
490,06/13/25 07:30:00 PM,31.001,40.265
491,06/13/25 07:40:00 PM,30.748,40.938
492,06/13/25 07:50:00 PM,30.419,43.122
493,06/13/25 08:00:00 PM,29.916,48.790
494,06/13/25 08:10:00 PM,29.815,47.771
495,06/13/25 08:20:00 PM,29.715,49.088
496,06/13/25 08:30:00 PM,29.365,51.076
497,06/13/25 08:40:00 PM,29.240,49.997
498,06/13/25 08:50:00 PM,28.891,49.661
499,06/13/25 09:00:00 PM,28.369,54.230
500,06/13/25 09:10:00 PM,28.072,55.012
501,06/13/25 09:20:00 PM,27.284,59.320
502,06/13/25 09:30:00 PM,26.867,62.933
503,06/13/25 09:40:00 PM,26.280,65.766
504,06/13/25 09:50:00 PM,26.012,65.356
505,06/13/25 10:00:00 PM,25.890,63.140
506,06/13/25 10:10:00 PM,25.453,63.129
507,06/13/25 10:20:00 PM,25.453,63.160
508,06/13/25 10:30:00 PM,25.234,64.191
509,06/13/25 10:40:00 PM,24.750,64.595
510,06/13/25 10:50:00 PM,24.436,64.512
511,06/13/25 11:00:00 PM,24.122,65.517
512,06/13/25 11:10:00 PM,23.617,68.069
513,06/13/25 11:20:00 PM,23.497,68.465
514,06/13/25 11:30:00 PM,23.424,68.750
515,06/13/25 11:40:00 PM,23.112,69.792
516,06/13/25 11:50:00 PM,22.920,71.115
517,06/14/25 12:00:00 AM,22.729,72.195
518,06/14/25 12:10:00 AM,22.681,70.628
519,06/14/25 12:20:00 AM,22.561,70.311
520,06/14/25 12:30:00 AM,22.345,70.625
521,06/14/25 12:40:00 AM,22.369,71.041
522,06/14/25 12:50:00 AM,22.345,71.507
523,06/14/25 01:00:00 AM,21.843,73.660
524,06/14/25 01:10:00 AM,21.557,75.254
525,06/14/25 01:20:00 AM,21.509,75.100
526,06/14/25 01:30:00 AM,21.223,75.764
527,06/14/25 01:40:00 AM,21.103,76.027
528,06/14/25 01:50:00 AM,20.793,76.910
529,06/14/25 02:00:00 AM,20.531,77.599
530,06/14/25 02:10:00 AM,20.484,77.047
531,06/14/25 02:20:00 AM,20.650,76.738
532,06/14/25 02:30:00 AM,20.365,77.251
533,06/14/25 02:40:00 AM,20.198,77.615
534,06/14/25 02:50:00 AM,20.246,77.910
535,06/14/25 03:00:00 AM,20.269,78.369
536,06/14/25 03:10:00 AM,20.079,78.953
537,06/14/25 03:20:00 AM,19.888,78.913
538,06/14/25 03:30:00 AM,19.865,78.596
539,06/14/25 03:40:00 AM,19.698,79.070
540,06/14/25 03:50:00 AM,19.698,79.944
541,06/14/25 04:00:00 AM,19.555,79.998
542,06/14/25 04:10:00 AM,19.508,81.250
543,06/14/25 04:20:00 AM,19.365,80.884
544,06/14/25 04:30:00 AM,19.199,81.183
545,06/14/25 04:40:00 AM,19.151,80.669
546,06/14/25 04:50:00 AM,18.985,81.778
547,06/14/25 05:00:00 AM,19.080,81.157
548,06/14/25 05:10:00 AM,19.032,80.643
549,06/14/25 05:20:00 AM,18.747,81.392
550,06/14/25 05:30:00 AM,18.152,82.843
