"Plot Title: Yverdon_les_Tropiques_2"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 10963350, SEN S/N: 10963350, LBL: temp)","RH, % (LGR S/N: 10963350, SEN S/N: 10963350, LBL: RH)"
123,06/11/25 06:20:00 AM,12.195,86.940
124,06/11/25 06:30:00 AM,12.147,86.662
125,06/11/25 06:40:00 AM,12.195,86.515
126,06/11/25 06:50:00 AM,12.654,86.197
127,06/11/25 07:00:00 AM,13.040,85.888
128,06/11/25 07:10:00 AM,13.570,84.561
129,06/11/25 07:20:00 AM,13.930,83.046
130,06/11/25 07:30:00 AM,13.930,82.011
131,06/11/25 07:40:00 AM,13.930,83.263
132,06/11/25 07:50:00 AM,14.194,82.834
133,06/11/25 08:00:00 AM,14.840,81.776
134,06/11/25 08:10:00 AM,15.772,80.327
135,06/11/25 08:20:00 AM,16.654,78.231
136,06/11/25 08:30:00 AM,16.796,77.109
137,06/11/25 08:40:00 AM,17.415,75.879
138,06/11/25 08:50:00 AM,17.368,75.529
139,06/11/25 09:00:00 AM,17.843,75.739
140,06/11/25 09:10:00 AM,18.343,74.012
141,06/11/25 09:20:00 AM,18.604,72.596
142,06/11/25 09:30:00 AM,18.319,71.268
143,06/11/25 09:40:00 AM,18.889,69.922
144,06/11/25 09:50:00 AM,18.913,68.698
145,06/11/25 10:00:00 AM,18.985,64.038
146,06/11/25 10:10:00 AM,19.555,61.192
147,06/11/25 10:20:00 AM,19.222,62.732
148,06/11/25 10:30:00 AM,20.341,62.347
149,06/11/25 10:40:00 AM,20.722,59.041
150,06/11/25 10:50:00 AM,20.412,60.301
151,06/11/25 11:00:00 AM,20.770,58.254
152,06/11/25 11:10:00 AM,21.270,58.055
153,06/11/25 11:20:00 AM,20.960,57.055
154,06/11/25 11:30:00 AM,21.461,57.562
155,06/11/25 11:40:00 AM,22.106,55.651
156,06/11/25 11:50:00 AM,21.676,58.148
157,06/11/25 12:00:00 PM,21.939,53.418
158,06/11/25 12:10:00 PM,22.321,54.719
159,06/11/25 12:20:00 PM,22.872,53.925
160,06/11/25 12:30:00 PM,23.352,49.422
161,06/11/25 12:40:00 PM,22.968,51.837
162,06/11/25 12:50:00 PM,22.681,51.451
163,06/11/25 01:00:00 PM,23.617,51.515
164,06/11/25 01:10:00 PM,24.050,49.767
165,06/11/25 01:20:00 PM,24.460,50.584
166,06/11/25 01:30:00 PM,23.833,51.481
167,06/11/25 01:40:00 PM,24.122,52.720
168,06/11/25 01:50:00 PM,24.581,51.202
169,06/11/25 02:00:00 PM,25.550,51.428
170,06/11/25 02:10:00 PM,24.968,51.223
171,06/11/25 02:20:00 PM,25.186,49.629
172,06/11/25 02:30:00 PM,24.484,50.301
173,06/11/25 02:40:00 PM,24.944,50.044
174,06/11/25 02:50:00 PM,25.040,49.355
175,06/11/25 03:00:00 PM,25.258,48.744
176,06/11/25 03:10:00 PM,25.598,46.634
177,06/11/25 03:20:00 PM,25.768,45.783
178,06/11/25 03:30:00 PM,25.647,46.866
179,06/11/25 03:40:00 PM,25.623,47.120
180,06/11/25 03:50:00 PM,25.477,47.199
181,06/11/25 04:00:00 PM,25.695,47.773
182,06/11/25 04:10:00 PM,25.914,45.282
183,06/11/25 04:20:00 PM,26.061,45.397
184,06/11/25 04:30:00 PM,26.524,44.380
185,06/11/25 04:40:00 PM,26.426,43.717
186,06/11/25 04:50:00 PM,26.500,44.051
187,06/11/25 05:00:00 PM,26.329,43.836
188,06/11/25 05:10:00 PM,26.329,43.771
189,06/11/25 05:20:00 PM,26.402,43.453
190,06/11/25 05:30:00 PM,26.500,43.660
191,06/11/25 05:40:00 PM,26.769,44.180
192,06/11/25 05:50:00 PM,26.304,44.191
193,06/11/25 06:00:00 PM,26.085,44.751
194,06/11/25 06:10:00 PM,26.256,45.777
195,06/11/25 06:20:00 PM,26.231,45.190
196,06/11/25 06:30:00 PM,26.061,44.651
197,06/11/25 06:40:00 PM,25.987,45.096
198,06/11/25 06:50:00 PM,25.890,44.436
199,06/11/25 07:00:00 PM,25.841,45.468
200,06/11/25 07:10:00 PM,25.453,46.616
201,06/11/25 07:20:00 PM,25.525,47.494
202,06/11/25 07:30:00 PM,25.501,46.686
203,06/11/25 07:40:00 PM,25.307,47.917
204,06/11/25 07:50:00 PM,25.065,49.294
205,06/11/25 08:00:00 PM,24.702,51.915
206,06/11/25 08:10:00 PM,24.532,52.966
207,06/11/25 08:20:00 PM,24.291,54.377
208,06/11/25 08:30:00 PM,24.098,55.351
209,06/11/25 08:40:00 PM,23.761,56.827
210,06/11/25 08:50:00 PM,23.472,57.806
211,06/11/25 09:00:00 PM,23.280,58.271
212,06/11/25 09:10:00 PM,22.920,58.585
213,06/11/25 09:20:00 PM,22.489,59.777
214,06/11/25 09:30:00 PM,21.891,65.433
215,06/11/25 09:40:00 PM,21.509,67.811
216,06/11/25 09:50:00 PM,20.984,68.072
217,06/11/25 10:00:00 PM,20.817,68.279
218,06/11/25 10:10:00 PM,20.603,67.708
219,06/11/25 10:20:00 PM,20.126,68.419
220,06/11/25 10:30:00 PM,19.912,68.469
221,06/11/25 10:40:00 PM,19.651,68.539
222,06/11/25 10:50:00 PM,18.961,69.906
223,06/11/25 11:00:00 PM,18.866,70.908
224,06/11/25 11:10:00 PM,18.319,71.268
225,06/11/25 11:20:00 PM,18.247,71.313
226,06/11/25 11:30:00 PM,17.891,71.274
227,06/11/25 11:40:00 PM,17.796,72.640
228,06/11/25 11:50:00 PM,17.510,75.131
229,06/12/25 12:00:00 AM,17.534,75.193
230,06/12/25 12:10:00 AM,17.130,75.622
231,06/12/25 12:20:00 AM,17.058,77.501
232,06/12/25 12:30:00 AM,16.939,78.487
233,06/12/25 12:40:00 AM,16.844,79.558
234,06/12/25 12:50:00 AM,16.558,79.691
235,06/12/25 01:00:00 AM,16.249,80.486
236,06/12/25 01:10:00 AM,16.463,81.391
237,06/12/25 01:20:00 AM,16.415,81.684
238,06/12/25 01:30:00 AM,15.986,82.772
239,06/12/25 01:40:00 AM,15.724,82.741
240,06/12/25 01:50:00 AM,15.605,83.343
241,06/12/25 02:00:00 AM,15.557,83.251
242,06/12/25 02:10:00 AM,15.509,83.677
243,06/12/25 02:20:00 AM,15.414,84.009
244,06/12/25 02:30:00 AM,15.533,83.709
245,06/12/25 02:40:00 AM,15.223,83.857
246,06/12/25 02:50:00 AM,14.984,84.454
247,06/12/25 03:00:00 AM,14.984,84.780
248,06/12/25 03:10:00 AM,14.577,85.712
249,06/12/25 03:20:00 AM,14.529,85.835
250,06/12/25 03:30:00 AM,14.409,86.210
251,06/12/25 03:40:00 AM,14.409,86.613
252,06/12/25 03:50:00 AM,14.050,86.902
253,06/12/25 04:00:00 AM,13.978,87.526
254,06/12/25 04:10:00 AM,13.906,87.802
255,06/12/25 04:20:00 AM,14.050,88.501
256,06/12/25 04:30:00 AM,13.810,88.363
257,06/12/25 04:40:00 AM,13.594,88.364
258,06/12/25 04:50:00 AM,13.209,88.509
259,06/12/25 05:00:00 AM,13.473,89.102
260,06/12/25 05:10:00 AM,13.594,89.079
261,06/12/25 05:20:00 AM,13.522,89.299
262,06/12/25 05:30:00 AM,13.497,88.949
263,06/12/25 05:40:00 AM,13.329,89.014
264,06/12/25 05:50:00 AM,13.449,89.043
265,06/12/25 06:00:00 AM,13.112,89.435
266,06/12/25 06:10:00 AM,13.137,89.362
267,06/12/25 06:20:00 AM,13.353,89.336
268,06/12/25 06:30:00 AM,13.425,89.090
269,06/12/25 06:40:00 AM,13.570,89.231
270,06/12/25 06:50:00 AM,13.690,89.155
271,06/12/25 07:00:00 AM,14.002,88.993
272,06/12/25 07:10:00 AM,14.433,88.328
273,06/12/25 07:20:00 AM,14.840,86.822
274,06/12/25 07:30:00 AM,15.103,86.104
275,06/12/25 07:40:00 AM,15.557,85.210
276,06/12/25 07:50:00 AM,15.986,83.129
277,06/12/25 08:00:00 AM,16.487,82.197
278,06/12/25 08:10:00 AM,17.177,80.799
279,06/12/25 08:20:00 AM,17.796,78.247
280,06/12/25 08:30:00 AM,18.390,76.845
281,06/12/25 08:40:00 AM,19.413,73.619
282,06/12/25 08:50:00 AM,20.698,68.582
283,06/12/25 09:00:00 AM,20.436,67.826
284,06/12/25 09:10:00 AM,20.507,68.577
285,06/12/25 09:20:00 AM,20.436,68.593
286,06/12/25 09:30:00 AM,20.746,65.773
287,06/12/25 09:40:00 AM,20.722,62.922
288,06/12/25 09:50:00 AM,21.246,61.982
289,06/12/25 10:00:00 AM,21.390,62.761
290,06/12/25 10:10:00 AM,21.246,59.856
291,06/12/25 10:20:00 AM,21.056,61.163
292,06/12/25 10:30:00 AM,21.485,59.007
293,06/12/25 10:40:00 AM,22.274,58.424
294,06/12/25 10:50:00 AM,22.513,58.091
295,06/12/25 11:00:00 AM,21.987,58.503
296,06/12/25 11:10:00 AM,23.184,56.151
297,06/12/25 11:20:00 AM,22.657,56.755
298,06/12/25 11:30:00 AM,22.824,55.663
299,06/12/25 11:40:00 AM,22.896,56.605
300,06/12/25 11:50:00 AM,23.472,56.411
301,06/12/25 12:00:00 PM,23.761,55.925
302,06/12/25 12:10:00 PM,24.291,56.284
303,06/12/25 12:20:00 PM,23.713,57.378
304,06/12/25 12:30:00 PM,23.352,57.447
305,06/12/25 12:40:00 PM,24.050,58.048
306,06/12/25 12:50:00 PM,24.919,56.439
307,06/12/25 01:00:00 PM,24.267,57.492
308,06/12/25 01:10:00 PM,24.122,57.409
309,06/12/25 01:20:00 PM,24.171,55.393
310,06/12/25 01:30:00 PM,25.428,54.666
311,06/12/25 01:40:00 PM,25.501,52.278
312,06/12/25 01:50:00 PM,25.574,51.018
313,06/12/25 02:00:00 PM,25.866,51.439
314,06/12/25 02:10:00 PM,26.744,50.632
315,06/12/25 02:20:00 PM,26.207,51.485
316,06/12/25 02:30:00 PM,26.818,48.911
317,06/12/25 02:40:00 PM,27.505,47.968
318,06/12/25 02:50:00 PM,26.965,49.701
319,06/12/25 03:00:00 PM,26.109,50.069
320,06/12/25 03:10:00 PM,27.358,48.046
321,06/12/25 03:20:00 PM,27.751,48.225
322,06/12/25 03:30:00 PM,27.949,47.085
323,06/12/25 03:40:00 PM,27.899,47.791
324,06/12/25 03:50:00 PM,27.727,48.222
325,06/12/25 04:00:00 PM,27.702,48.735
326,06/12/25 04:10:00 PM,27.431,48.507
327,06/12/25 04:20:00 PM,27.235,49.029
328,06/12/25 04:30:00 PM,27.308,49.232
329,06/12/25 04:40:00 PM,27.850,48.205
330,06/12/25 04:50:00 PM,27.604,49.720
331,06/12/25 05:00:00 PM,27.604,50.073
332,06/12/25 05:10:00 PM,28.245,49.191
333,06/12/25 05:20:00 PM,27.456,50.822
334,06/12/25 05:30:00 PM,27.653,51.584
335,06/12/25 05:40:00 PM,27.776,51.057
336,06/12/25 05:50:00 PM,27.161,51.358
337,06/12/25 06:00:00 PM,27.505,50.637
338,06/12/25 06:10:00 PM,27.308,50.098
339,06/12/25 06:20:00 PM,26.818,49.200
340,06/12/25 06:30:00 PM,26.965,49.348
341,06/12/25 06:40:00 PM,27.308,48.749
342,06/12/25 06:50:00 PM,27.677,49.376
343,06/12/25 07:00:00 PM,27.456,49.379
344,06/12/25 07:10:00 PM,26.916,50.719
345,06/12/25 07:20:00 PM,26.720,51.044
346,06/12/25 07:30:00 PM,26.916,51.230
347,06/12/25 07:40:00 PM,27.235,51.304
348,06/12/25 07:50:00 PM,26.867,54.145
349,06/12/25 08:00:00 PM,26.916,54.689
350,06/12/25 08:10:00 PM,27.112,54.591
351,06/12/25 08:20:00 PM,27.259,55.243
352,06/12/25 08:30:00 PM,27.087,51.540
353,06/12/25 08:40:00 PM,26.769,51.784
354,06/12/25 08:50:00 PM,26.329,53.722
355,06/12/25 09:00:00 PM,25.793,55.817
356,06/12/25 09:10:00 PM,25.307,57.058
357,06/12/25 09:20:00 PM,25.113,62.064
358,06/12/25 09:30:00 PM,24.581,65.596
359,06/12/25 09:40:00 PM,23.809,67.984
360,06/12/25 09:50:00 PM,23.400,72.500
361,06/12/25 10:00:00 PM,22.920,74.307
362,06/12/25 10:10:00 PM,22.465,75.349
363,06/12/25 10:20:00 PM,22.154,76.066
364,06/12/25 10:30:00 PM,21.819,77.120
365,06/12/25 10:40:00 PM,21.604,79.388
366,06/12/25 10:50:00 PM,21.748,79.418
367,06/12/25 11:00:00 PM,21.485,78.879
368,06/12/25 11:10:00 PM,21.390,79.399
369,06/12/25 11:20:00 PM,21.223,79.987
370,06/12/25 11:30:00 PM,21.366,79.167
371,06/12/25 11:40:00 PM,21.342,79.048
372,06/12/25 11:50:00 PM,20.984,79.993
373,06/13/25 12:00:00 AM,20.865,80.194
374,06/13/25 12:10:00 AM,20.507,80.399
375,06/13/25 12:20:00 AM,20.222,81.041
376,06/13/25 12:30:00 AM,20.293,82.065
377,06/13/25 12:40:00 AM,20.269,81.556
378,06/13/25 12:50:00 AM,20.126,80.740
379,06/13/25 01:00:00 AM,19.698,82.186
380,06/13/25 01:10:00 AM,19.579,83.384
381,06/13/25 01:20:00 AM,19.318,84.707
382,06/13/25 01:30:00 AM,19.199,85.807
383,06/13/25 01:40:00 AM,19.151,86.809
384,06/13/25 01:50:00 AM,18.961,85.999
385,06/13/25 02:00:00 AM,18.842,86.026
386,06/13/25 02:10:00 AM,18.937,86.376
387,06/13/25 02:20:00 AM,18.842,85.752
388,06/13/25 02:30:00 AM,18.699,85.829
389,06/13/25 02:40:00 AM,18.628,86.195
390,06/13/25 02:50:00 AM,18.509,86.386
391,06/13/25 03:00:00 AM,18.485,87.034
392,06/13/25 03:10:00 AM,18.580,86.811
393,06/13/25 03:20:00 AM,18.461,86.238
394,06/13/25 03:30:00 AM,18.224,86.374
395,06/13/25 03:40:00 AM,18.176,86.363
396,06/13/25 03:50:00 AM,18.152,86.929
397,06/13/25 04:00:00 AM,17.915,87.171
398,06/13/25 04:10:00 AM,17.796,87.468
399,06/13/25 04:20:00 AM,17.891,87.762
400,06/13/25 04:30:00 AM,17.843,87.480
401,06/13/25 04:40:00 AM,17.796,87.793
402,06/13/25 04:50:00 AM,17.701,88.310
403,06/13/25 05:00:00 AM,17.653,88.542
404,06/13/25 05:10:00 AM,17.463,88.496
405,06/13/25 05:20:00 AM,17.225,88.573
406,06/13/25 05:30:00 AM,17.320,88.569
407,06/13/25 05:40:00 AM,17.225,88.439
408,06/13/25 05:50:00 AM,17.177,88.616
409,06/13/25 06:00:00 AM,17.296,88.725
410,06/13/25 06:10:00 AM,17.368,88.500
411,06/13/25 06:20:00 AM,17.415,88.107
412,06/13/25 06:30:00 AM,17.534,87.947
413,06/13/25 06:40:00 AM,17.368,87.853
414,06/13/25 06:50:00 AM,17.701,87.824
415,06/13/25 07:00:00 AM,18.176,87.287
416,06/13/25 07:10:00 AM,18.461,85.828
417,06/13/25 07:20:00 AM,18.747,84.935
418,06/13/25 07:30:00 AM,19.127,83.532
419,06/13/25 07:40:00 AM,19.651,82.287
420,06/13/25 07:50:00 AM,19.746,81.973
421,06/13/25 08:00:00 AM,20.412,81.195
422,06/13/25 08:10:00 AM,20.865,80.053
423,06/13/25 08:20:00 AM,21.175,79.013
424,06/13/25 08:30:00 AM,21.127,79.117
425,06/13/25 08:40:00 AM,21.748,77.019
426,06/13/25 08:50:00 AM,21.987,76.551
427,06/13/25 09:00:00 AM,21.628,77.224
428,06/13/25 09:10:00 AM,21.915,76.421
429,06/13/25 09:20:00 AM,22.465,74.305
430,06/13/25 09:30:00 AM,22.896,73.340
431,06/13/25 09:40:00 AM,23.208,72.199
432,06/13/25 09:50:00 AM,23.328,71.780
433,06/13/25 10:00:00 AM,23.232,70.701
434,06/13/25 10:10:00 AM,23.569,67.164
435,06/13/25 10:20:00 AM,23.761,66.838
436,06/13/25 10:30:00 AM,23.930,63.668
437,06/13/25 10:40:00 AM,24.291,62.450
438,06/13/25 10:50:00 AM,24.508,61.201
439,06/13/25 11:00:00 AM,24.677,57.958
440,06/13/25 11:10:00 AM,24.968,57.536
441,06/13/25 11:20:00 AM,25.963,56.249
442,06/13/25 11:30:00 AM,25.695,56.866
443,06/13/25 11:40:00 AM,26.695,55.288
444,06/13/25 11:50:00 AM,25.647,55.670
445,06/13/25 12:00:00 PM,26.158,57.278
446,06/13/25 12:10:00 PM,26.818,57.283
447,06/13/25 12:20:00 PM,26.842,56.378
448,06/13/25 12:30:00 PM,27.038,55.463
449,06/13/25 12:40:00 PM,27.431,55.457
450,06/13/25 12:50:00 PM,27.161,56.079
451,06/13/25 01:00:00 PM,28.394,55.849
452,06/13/25 01:10:00 PM,29.015,55.623
453,06/13/25 01:20:00 PM,28.990,56.220
454,06/13/25 01:30:00 PM,29.790,52.064
455,06/13/25 01:40:00 PM,29.389,52.427
456,06/13/25 01:50:00 PM,29.615,49.205
457,06/13/25 02:00:00 PM,29.665,49.503
458,06/13/25 02:10:00 PM,29.815,48.355
459,06/13/25 02:20:00 PM,29.765,47.537
460,06/13/25 02:30:00 PM,30.293,45.215
461,06/13/25 02:40:00 PM,30.343,44.761
462,06/13/25 02:50:00 PM,30.268,45.573
463,06/13/25 03:00:00 PM,30.545,45.770
464,06/13/25 03:10:00 PM,30.192,41.608
465,06/13/25 03:20:00 PM,30.697,39.733
466,06/13/25 03:30:00 PM,31.230,39.621
467,06/13/25 03:40:00 PM,31.357,36.948
468,06/13/25 03:50:00 PM,31.765,37.763
469,06/13/25 04:00:00 PM,31.842,38.813
470,06/13/25 04:10:00 PM,31.561,39.388
471,06/13/25 04:20:00 PM,31.637,39.630
472,06/13/25 04:30:00 PM,31.765,39.476
473,06/13/25 04:40:00 PM,31.510,41.952
474,06/13/25 04:50:00 PM,31.765,41.813
475,06/13/25 05:00:00 PM,31.306,41.497
476,06/13/25 05:10:00 PM,31.281,40.628
477,06/13/25 05:20:00 PM,31.408,40.642
478,06/13/25 05:30:00 PM,31.433,41.111
479,06/13/25 05:40:00 PM,31.586,41.461
480,06/13/25 05:50:00 PM,31.893,40.159
481,06/13/25 06:00:00 PM,31.459,40.914
482,06/13/25 06:10:00 PM,31.586,41.094
483,06/13/25 06:20:00 PM,31.535,39.653
484,06/13/25 06:30:00 PM,31.331,39.766
485,06/13/25 06:40:00 PM,31.255,39.657
486,06/13/25 06:50:00 PM,31.230,39.454
487,06/13/25 07:00:00 PM,31.128,39.042
488,06/13/25 07:10:00 PM,31.077,39.739
489,06/13/25 07:20:00 PM,30.874,40.252
490,06/13/25 07:30:00 PM,30.646,41.691
491,06/13/25 07:40:00 PM,30.646,43.082
492,06/13/25 07:50:00 PM,30.293,44.591
493,06/13/25 08:00:00 PM,29.540,53.279
494,06/13/25 08:10:00 PM,28.990,56.125
495,06/13/25 08:20:00 PM,28.891,55.446
496,06/13/25 08:30:00 PM,28.493,55.041
497,06/13/25 08:40:00 PM,28.221,56.455
498,06/13/25 08:50:00 PM,27.235,59.810
499,06/13/25 09:00:00 PM,27.112,60.070
500,06/13/25 09:10:00 PM,26.622,62.647
501,06/13/25 09:20:00 PM,26.158,63.276
502,06/13/25 09:30:00 PM,25.841,63.713
503,06/13/25 09:40:00 PM,25.283,67.015
504,06/13/25 09:50:00 PM,24.871,70.026
505,06/13/25 10:00:00 PM,24.677,70.169
506,06/13/25 10:10:00 PM,24.605,69.977
507,06/13/25 10:20:00 PM,24.315,68.344
508,06/13/25 10:30:00 PM,24.315,69.983
509,06/13/25 10:40:00 PM,23.905,70.264
510,06/13/25 10:50:00 PM,23.352,72.578
511,06/13/25 11:00:00 PM,23.136,73.181
512,06/13/25 11:10:00 PM,22.848,74.030
513,06/13/25 11:20:00 PM,22.681,75.884
514,06/13/25 11:30:00 PM,22.657,75.503
515,06/13/25 11:40:00 PM,22.130,77.327
516,06/13/25 11:50:00 PM,22.011,78.762
517,06/14/25 12:00:00 AM,21.987,78.928
518,06/14/25 12:10:00 AM,22.011,77.561
519,06/14/25 12:20:00 AM,21.700,78.640
520,06/14/25 12:30:00 AM,22.082,77.030
521,06/14/25 12:40:00 AM,21.891,76.704
522,06/14/25 12:50:00 AM,21.557,77.467
523,06/14/25 01:00:00 AM,21.366,78.741
524,06/14/25 01:10:00 AM,20.936,80.576
525,06/14/25 01:20:00 AM,20.793,81.418
526,06/14/25 01:30:00 AM,20.793,80.912
527,06/14/25 01:40:00 AM,20.007,82.617
528,06/14/25 01:50:00 AM,19.793,83.875
529,06/14/25 02:00:00 AM,19.722,84.523
530,06/14/25 02:10:00 AM,19.532,84.977
531,06/14/25 02:20:00 AM,19.793,84.318
532,06/14/25 02:30:00 AM,19.865,83.836
533,06/14/25 02:40:00 AM,19.532,84.894
534,06/14/25 02:50:00 AM,19.532,84.949
535,06/14/25 03:00:00 AM,19.603,84.165
536,06/14/25 03:10:00 AM,19.413,83.568
537,06/14/25 03:20:00 AM,19.008,84.609
538,06/14/25 03:30:00 AM,18.818,84.924
539,06/14/25 03:40:00 AM,18.818,85.418
540,06/14/25 03:50:00 AM,18.652,85.872
541,06/14/25 04:00:00 AM,18.271,87.120
542,06/14/25 04:10:00 AM,18.366,87.386
543,06/14/25 04:20:00 AM,18.295,87.207
544,06/14/25 04:30:00 AM,18.438,87.240
545,06/14/25 04:40:00 AM,18.200,87.293
546,06/14/25 04:50:00 AM,18.033,88.012
547,06/14/25 05:00:00 AM,17.748,88.214
548,06/14/25 05:10:00 AM,17.938,87.989
549,06/14/25 05:20:00 AM,17.653,88.056
550,06/14/25 05:30:00 AM,17.629,88.078
