"Plot Title: Yverdon_les_Tropiques_4"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 10963346, SEN S/N: 10963346, LBL: temp)","RH, % (LGR S/N: 10963346, SEN S/N: 10963346, LBL: RH)"
177,06/11/25 03:20:00 PM,25.939,49.023
178,06/11/25 03:30:00 PM,25.841,49.011
179,06/11/25 03:40:00 PM,27.259,48.260
180,06/11/25 03:50:00 PM,26.598,48.498
181,06/11/25 04:00:00 PM,26.695,48.928
182,06/11/25 04:10:00 PM,26.867,47.145
183,06/11/25 04:20:00 PM,27.087,46.720
184,06/11/25 04:30:00 PM,26.451,47.094
185,06/11/25 04:40:00 PM,27.259,46.352
186,06/11/25 04:50:00 PM,26.867,46.693
187,06/11/25 05:00:00 PM,27.628,46.332
188,06/11/25 05:10:00 PM,26.842,45.588
189,06/11/25 05:20:00 PM,26.451,45.444
190,06/11/25 05:30:00 PM,26.818,46.363
191,06/11/25 05:40:00 PM,26.671,46.927
192,06/11/25 05:50:00 PM,27.112,47.014
193,06/11/25 06:00:00 PM,26.549,46.201
194,06/11/25 06:10:00 PM,27.063,45.809
195,06/11/25 06:20:00 PM,27.210,45.567
196,06/11/25 06:30:00 PM,27.702,44.387
197,06/11/25 06:40:00 PM,27.875,43.295
198,06/11/25 06:50:00 PM,27.899,43.002
199,06/11/25 07:00:00 PM,27.949,42.778
200,06/11/25 07:10:00 PM,27.308,44.765
201,06/11/25 07:20:00 PM,27.063,45.679
202,06/11/25 07:30:00 PM,27.087,45.422
203,06/11/25 07:40:00 PM,26.744,45.998
204,06/11/25 07:50:00 PM,26.426,47.220
205,06/11/25 08:00:00 PM,26.182,48.445
206,06/11/25 08:10:00 PM,25.162,49.594
207,06/11/25 08:20:00 PM,24.532,51.228
208,06/11/25 08:30:00 PM,24.122,52.846
209,06/11/25 08:40:00 PM,24.002,54.117
210,06/11/25 08:50:00 PM,23.569,55.679
211,06/11/25 09:00:00 PM,23.280,56.972
212,06/11/25 09:10:00 PM,23.136,57.136
213,06/11/25 09:20:00 PM,22.753,57.696
214,06/11/25 09:30:00 PM,22.561,58.160
215,06/11/25 09:40:00 PM,22.298,57.874
216,06/11/25 09:50:00 PM,21.963,59.020
217,06/11/25 10:00:00 PM,21.867,58.638
218,06/11/25 10:10:00 PM,21.867,58.146
219,06/11/25 10:20:00 PM,21.795,58.780
220,06/11/25 10:30:00 PM,21.461,60.955
221,06/11/25 10:40:00 PM,21.270,63.043
222,06/11/25 10:50:00 PM,21.175,63.720
223,06/11/25 11:00:00 PM,20.603,65.121
224,06/11/25 11:10:00 PM,20.436,66.017
225,06/11/25 11:20:00 PM,20.126,67.356
226,06/11/25 11:30:00 PM,19.841,68.426
227,06/11/25 11:40:00 PM,19.960,68.860
228,06/11/25 11:50:00 PM,19.603,69.382
229,06/12/25 12:00:00 AM,19.294,70.172
230,06/12/25 12:10:00 AM,18.889,70.912
231,06/12/25 12:20:00 AM,18.485,72.544
232,06/12/25 12:30:00 AM,18.509,72.750
233,06/12/25 12:40:00 AM,18.485,73.207
234,06/12/25 12:50:00 AM,18.343,72.776
235,06/12/25 01:00:00 AM,17.796,73.846
236,06/12/25 01:10:00 AM,17.748,74.552
237,06/12/25 01:20:00 AM,17.558,75.510
238,06/12/25 01:30:00 AM,17.368,75.671
239,06/12/25 01:40:00 AM,17.272,75.878
240,06/12/25 01:50:00 AM,17.130,76.529
241,06/12/25 02:00:00 AM,17.249,76.553
242,06/12/25 02:10:00 AM,17.153,76.760
243,06/12/25 02:20:00 AM,17.082,76.406
244,06/12/25 02:30:00 AM,17.082,76.293
245,06/12/25 02:40:00 AM,16.963,76.466
246,06/12/25 02:50:00 AM,16.725,76.953
247,06/12/25 03:00:00 AM,16.654,77.529
248,06/12/25 03:10:00 AM,16.415,77.985
249,06/12/25 03:20:00 AM,16.225,78.364
250,06/12/25 03:30:00 AM,16.225,78.867
251,06/12/25 03:40:00 AM,16.225,79.090
252,06/12/25 03:50:00 AM,15.796,79.611
253,06/12/25 04:00:00 AM,15.438,80.420
254,06/12/25 04:10:00 AM,15.509,80.767
255,06/12/25 04:20:00 AM,15.605,81.119
256,06/12/25 04:30:00 AM,15.724,80.759
257,06/12/25 04:40:00 AM,15.199,81.140
258,06/12/25 04:50:00 AM,14.864,81.644
259,06/12/25 05:00:00 AM,14.912,82.723
260,06/12/25 05:10:00 AM,15.055,82.591
261,06/12/25 05:20:00 AM,15.079,82.569
262,06/12/25 05:30:00 AM,15.151,82.557
263,06/12/25 05:40:00 AM,15.270,82.091
264,06/12/25 05:50:00 AM,15.055,82.344
265,06/12/25 06:00:00 AM,15.103,82.437
266,06/12/25 06:10:00 AM,14.840,82.542
267,06/12/25 06:20:00 AM,14.529,83.209
268,06/12/25 06:30:00 AM,14.577,83.900
269,06/12/25 06:40:00 AM,14.745,84.155
270,06/12/25 06:50:00 AM,14.864,84.128
271,06/12/25 07:00:00 AM,15.247,83.617
272,06/12/25 07:10:00 AM,15.700,82.735
273,06/12/25 07:20:00 AM,15.939,81.496
274,06/12/25 07:30:00 AM,16.106,80.094
275,06/12/25 07:40:00 AM,16.392,79.182
276,06/12/25 07:50:00 AM,16.963,78.156
277,06/12/25 08:00:00 AM,17.486,76.659
278,06/12/25 08:10:00 AM,17.748,75.805
279,06/12/25 08:20:00 AM,18.271,75.056
280,06/12/25 08:30:00 AM,18.652,73.757
281,06/12/25 08:40:00 AM,19.294,72.353
282,06/12/25 08:50:00 AM,19.746,70.169
283,06/12/25 09:00:00 AM,19.389,71.181
284,06/12/25 09:10:00 AM,19.365,72.454
285,06/12/25 09:20:00 AM,19.603,72.905
286,06/12/25 09:30:00 AM,20.793,69.866
287,06/12/25 09:40:00 AM,21.366,66.805
288,06/12/25 09:50:00 AM,21.533,66.715
289,06/12/25 10:00:00 AM,21.748,65.169
290,06/12/25 10:10:00 AM,21.437,63.132
291,06/12/25 10:20:00 AM,21.748,62.579
292,06/12/25 10:30:00 AM,21.939,61.002
293,06/12/25 10:40:00 AM,22.417,61.018
294,06/12/25 10:50:00 AM,21.963,59.908
295,06/12/25 11:00:00 AM,22.585,58.595
296,06/12/25 11:10:00 AM,23.040,58.203
297,06/12/25 11:20:00 AM,22.944,58.743
298,06/12/25 11:30:00 AM,23.761,58.221
299,06/12/25 11:40:00 AM,23.761,56.236
300,06/12/25 11:50:00 AM,23.088,57.624
301,06/12/25 12:00:00 PM,23.376,57.791
302,06/12/25 12:10:00 PM,24.315,58.182
303,06/12/25 12:20:00 PM,24.074,56.905
304,06/12/25 12:30:00 PM,24.315,57.313
305,06/12/25 12:40:00 PM,23.857,56.779
306,06/12/25 12:50:00 PM,25.016,55.953
307,06/12/25 01:00:00 PM,24.750,55.883
308,06/12/25 01:10:00 PM,24.774,54.885
309,06/12/25 01:20:00 PM,24.895,56.092
310,06/12/25 01:30:00 PM,24.605,56.361
311,06/12/25 01:40:00 PM,25.623,54.221
312,06/12/25 01:50:00 PM,26.158,52.939
313,06/12/25 02:00:00 PM,26.524,51.846
314,06/12/25 02:10:00 PM,27.653,48.083
315,06/12/25 02:20:00 PM,26.402,51.575
316,06/12/25 02:30:00 PM,26.036,52.256
317,06/12/25 02:40:00 PM,27.284,50.448
318,06/12/25 02:50:00 PM,26.426,52.151
319,06/12/25 03:00:00 PM,27.382,50.525
320,06/12/25 03:10:00 PM,27.038,49.871
321,06/12/25 03:20:00 PM,28.097,46.616
322,06/12/25 03:30:00 PM,29.439,46.063
323,06/12/25 03:40:00 PM,27.087,49.107
324,06/12/25 03:50:00 PM,28.593,48.299
325,06/12/25 04:00:00 PM,28.419,48.018
326,06/12/25 04:10:00 PM,27.776,50.128
327,06/12/25 04:20:00 PM,27.628,50.557
328,06/12/25 04:30:00 PM,28.072,49.266
329,06/12/25 04:40:00 PM,27.677,50.018
330,06/12/25 04:50:00 PM,27.974,50.121
331,06/12/25 05:00:00 PM,28.097,49.075
332,06/12/25 05:10:00 PM,27.974,50.089
333,06/12/25 05:20:00 PM,27.456,52.737
334,06/12/25 05:30:00 PM,27.628,52.442
335,06/12/25 05:40:00 PM,28.245,51.984
336,06/12/25 05:50:00 PM,27.949,53.632
337,06/12/25 06:00:00 PM,28.394,51.107
338,06/12/25 06:10:00 PM,28.270,51.859
339,06/12/25 06:20:00 PM,27.136,52.756
340,06/12/25 06:30:00 PM,26.451,55.001
341,06/12/25 06:40:00 PM,28.171,51.430
342,06/12/25 06:50:00 PM,28.941,50.087
343,06/12/25 07:00:00 PM,28.221,50.089
344,06/12/25 07:10:00 PM,26.842,53.160
345,06/12/25 07:20:00 PM,26.061,55.008
346,06/12/25 07:30:00 PM,26.231,54.560
347,06/12/25 07:40:00 PM,26.500,54.819
348,06/12/25 07:50:00 PM,27.136,53.803
349,06/12/25 08:00:00 PM,28.221,51.661
350,06/12/25 08:10:00 PM,28.493,49.545
351,06/12/25 08:20:00 PM,27.259,53.377
352,06/12/25 08:30:00 PM,26.671,54.244
353,06/12/25 08:40:00 PM,26.353,54.892
354,06/12/25 08:50:00 PM,26.036,55.036
355,06/12/25 09:00:00 PM,26.329,54.826
356,06/12/25 09:10:00 PM,26.402,54.679
357,06/12/25 09:20:00 PM,25.987,56.158
358,06/12/25 09:30:00 PM,25.525,58.273
359,06/12/25 09:40:00 PM,24.871,60.982
360,06/12/25 09:50:00 PM,24.629,62.963
361,06/12/25 10:00:00 PM,24.388,65.291
362,06/12/25 10:10:00 PM,24.339,66.278
363,06/12/25 10:20:00 PM,24.050,68.655
364,06/12/25 10:30:00 PM,23.689,67.065
365,06/12/25 10:40:00 PM,23.232,67.822
366,06/12/25 10:50:00 PM,23.064,69.279
367,06/12/25 11:00:00 PM,22.968,69.973
368,06/12/25 11:10:00 PM,22.705,70.544
369,06/12/25 11:20:00 PM,22.441,72.375
370,06/12/25 11:30:00 PM,22.513,72.476
371,06/12/25 11:40:00 PM,22.441,72.258
372,06/12/25 11:50:00 PM,22.369,72.244
373,06/13/25 12:00:00 AM,22.082,73.066
374,06/13/25 12:10:00 AM,21.867,73.839
375,06/13/25 12:20:00 AM,21.891,73.843
376,06/13/25 12:30:00 AM,21.557,74.097
377,06/13/25 12:40:00 AM,21.151,74.827
378,06/13/25 12:50:00 AM,21.056,75.327
379,06/13/25 01:00:00 AM,21.151,74.943
380,06/13/25 01:10:00 AM,20.627,75.931
381,06/13/25 01:20:00 AM,20.365,77.222
382,06/13/25 01:30:00 AM,20.126,79.019
383,06/13/25 01:40:00 AM,20.079,80.026
384,06/13/25 01:50:00 AM,19.984,80.709
385,06/13/25 02:00:00 AM,20.055,80.612
386,06/13/25 02:10:00 AM,20.079,80.307
387,06/13/25 02:20:00 AM,19.936,80.474
388,06/13/25 02:30:00 AM,19.936,80.558
389,06/13/25 02:40:00 AM,19.936,80.080
390,06/13/25 02:50:00 AM,20.007,79.672
391,06/13/25 03:00:00 AM,19.912,79.454
392,06/13/25 03:10:00 AM,19.841,79.439
393,06/13/25 03:20:00 AM,19.793,79.852
394,06/13/25 03:30:00 AM,19.627,79.873
395,06/13/25 03:40:00 AM,19.460,80.006
396,06/13/25 03:50:00 AM,19.175,80.198
397,06/13/25 04:00:00 AM,19.246,80.157
398,06/13/25 04:10:00 AM,19.151,80.333
399,06/13/25 04:20:00 AM,19.008,80.638
400,06/13/25 04:30:00 AM,18.937,81.042
401,06/13/25 04:40:00 AM,18.771,81.648
402,06/13/25 04:50:00 AM,18.604,81.973
403,06/13/25 05:00:00 AM,18.628,82.062
404,06/13/25 05:10:00 AM,18.557,82.240
405,06/13/25 05:20:00 AM,18.699,82.633
406,06/13/25 05:30:00 AM,18.580,82.329
407,06/13/25 05:40:00 AM,18.533,82.429
408,06/13/25 05:50:00 AM,18.461,82.441
409,06/13/25 06:00:00 AM,18.461,82.497
410,06/13/25 06:10:00 AM,18.628,82.672
411,06/13/25 06:20:00 AM,18.699,82.550
412,06/13/25 06:30:00 AM,18.580,82.440
413,06/13/25 06:40:00 AM,18.438,82.630
414,06/13/25 06:50:00 AM,18.842,82.609
415,06/13/25 07:00:00 AM,18.937,82.130
416,06/13/25 07:10:00 AM,19.199,81.658
417,06/13/25 07:20:00 AM,19.436,81.095
418,06/13/25 07:30:00 AM,19.722,80.568
419,06/13/25 07:40:00 AM,20.079,80.054
420,06/13/25 07:50:00 AM,20.293,79.733
421,06/13/25 08:00:00 AM,20.293,79.394
422,06/13/25 08:10:00 AM,20.579,79.992
423,06/13/25 08:20:00 AM,21.008,79.744
424,06/13/25 08:30:00 AM,21.008,79.319
425,06/13/25 08:40:00 AM,21.127,79.684
426,06/13/25 08:50:00 AM,21.437,79.523
427,06/13/25 09:00:00 AM,21.557,79.378
428,06/13/25 09:10:00 AM,21.987,77.240
429,06/13/25 09:20:00 AM,21.939,77.947
430,06/13/25 09:30:00 AM,23.160,76.905
431,06/13/25 09:40:00 AM,23.328,73.365
432,06/13/25 09:50:00 AM,24.339,69.809
433,06/13/25 10:00:00 AM,23.737,67.852
434,06/13/25 10:10:00 AM,23.569,69.757
435,06/13/25 10:20:00 AM,23.737,69.758
436,06/13/25 10:30:00 AM,23.857,67.395
437,06/13/25 10:40:00 AM,23.954,67.382
438,06/13/25 10:50:00 AM,24.605,64.843
439,06/13/25 11:00:00 AM,24.798,63.540
440,06/13/25 11:10:00 AM,25.210,63.181
441,06/13/25 11:20:00 AM,25.914,61.641
442,06/13/25 11:30:00 AM,25.720,60.162
443,06/13/25 11:40:00 AM,25.793,59.648
444,06/13/25 11:50:00 AM,25.744,60.906
445,06/13/25 12:00:00 PM,26.378,60.048
446,06/13/25 12:10:00 PM,27.112,57.953
447,06/13/25 12:20:00 PM,26.891,58.044
448,06/13/25 12:30:00 PM,27.481,58.321
449,06/13/25 12:40:00 PM,28.295,56.371
450,06/13/25 12:50:00 PM,27.161,58.553
451,06/13/25 01:00:00 PM,27.530,58.328
452,06/13/25 01:10:00 PM,28.965,57.950
453,06/13/25 01:20:00 PM,28.419,55.947
454,06/13/25 01:30:00 PM,28.048,58.970
455,06/13/25 01:40:00 PM,28.742,58.324
456,06/13/25 01:50:00 PM,29.290,55.852
457,06/13/25 02:00:00 PM,29.140,54.689
458,06/13/25 02:10:00 PM,29.515,51.674
459,06/13/25 02:20:00 PM,29.340,50.976
460,06/13/25 02:30:00 PM,29.590,51.556
461,06/13/25 02:40:00 PM,29.365,51.301
462,06/13/25 02:50:00 PM,29.515,50.581
463,06/13/25 03:00:00 PM,30.621,48.457
464,06/13/25 03:10:00 PM,30.318,48.938
465,06/13/25 03:20:00 PM,30.697,48.011
466,06/13/25 03:30:00 PM,30.545,45.737
467,06/13/25 03:40:00 PM,31.255,44.802
468,06/13/25 03:50:00 PM,30.798,42.537
469,06/13/25 04:00:00 PM,31.919,43.292
470,06/13/25 04:10:00 PM,31.077,44.649
471,06/13/25 04:20:00 PM,31.408,45.675
472,06/13/25 04:30:00 PM,30.343,46.466
473,06/13/25 04:40:00 PM,31.382,48.390
474,06/13/25 04:50:00 PM,31.357,46.654
475,06/13/25 05:00:00 PM,31.408,47.348
476,06/13/25 05:10:00 PM,30.900,48.817
477,06/13/25 05:20:00 PM,31.204,51.126
478,06/13/25 05:30:00 PM,31.255,50.226
479,06/13/25 05:40:00 PM,32.227,48.430
480,06/13/25 05:50:00 PM,32.691,45.102
481,06/13/25 06:00:00 PM,32.924,41.940
482,06/13/25 06:10:00 PM,32.846,42.132
483,06/13/25 06:20:00 PM,31.944,42.432
484,06/13/25 06:30:00 PM,32.098,44.372
485,06/13/25 06:40:00 PM,32.613,42.439
486,06/13/25 06:50:00 PM,32.536,40.260
487,06/13/25 07:00:00 PM,32.201,42.027
488,06/13/25 07:10:00 PM,31.893,43.256
489,06/13/25 07:20:00 PM,31.612,46.652
490,06/13/25 07:30:00 PM,32.587,44.362
491,06/13/25 07:40:00 PM,31.128,48.260
492,06/13/25 07:50:00 PM,30.469,50.027
493,06/13/25 08:00:00 PM,29.389,50.532
494,06/13/25 08:10:00 PM,29.439,50.249
495,06/13/25 08:20:00 PM,29.140,50.209
496,06/13/25 08:30:00 PM,28.667,50.758
497,06/13/25 08:40:00 PM,28.295,51.863
498,06/13/25 08:50:00 PM,28.742,51.891
499,06/13/25 09:00:00 PM,28.196,54.555
500,06/13/25 09:10:00 PM,27.702,57.133
501,06/13/25 09:20:00 PM,27.481,58.008
502,06/13/25 09:30:00 PM,27.505,58.293
503,06/13/25 09:40:00 PM,27.112,59.107
504,06/13/25 09:50:00 PM,27.087,60.222
505,06/13/25 10:00:00 PM,26.646,62.252
506,06/13/25 10:10:00 PM,26.158,62.326
507,06/13/25 10:20:00 PM,25.598,64.495
508,06/13/25 10:30:00 PM,25.137,67.140
509,06/13/25 10:40:00 PM,25.065,67.548
510,06/13/25 10:50:00 PM,24.919,64.867
511,06/13/25 11:00:00 PM,24.267,67.617
512,06/13/25 11:10:00 PM,23.905,68.986
513,06/13/25 11:20:00 PM,24.026,68.680
514,06/13/25 11:30:00 PM,23.954,68.249
515,06/13/25 11:40:00 PM,23.641,68.849
516,06/13/25 11:50:00 PM,23.641,69.355
517,06/14/25 12:00:00 AM,22.585,71.405
518,06/14/25 12:10:00 AM,22.609,70.320
519,06/14/25 12:20:00 AM,22.633,70.973
520,06/14/25 12:30:00 AM,22.872,70.073
521,06/14/25 12:40:00 AM,22.753,70.523
522,06/14/25 12:50:00 AM,22.800,70.886
523,06/14/25 01:00:00 AM,22.537,71.924
524,06/14/25 01:10:00 AM,22.106,73.449
525,06/14/25 01:20:00 AM,21.772,74.719
526,06/14/25 01:30:00 AM,21.676,74.816
527,06/14/25 01:40:00 AM,21.533,75.365
528,06/14/25 01:50:00 AM,21.461,75.351
529,06/14/25 02:00:00 AM,21.366,74.696
530,06/14/25 02:10:00 AM,20.913,75.874
531,06/14/25 02:20:00 AM,21.413,76.119
532,06/14/25 02:30:00 AM,20.793,76.767
533,06/14/25 02:40:00 AM,20.579,77.095
534,06/14/25 02:50:00 AM,20.579,77.580
535,06/14/25 03:00:00 AM,20.388,77.769
536,06/14/25 03:10:00 AM,20.579,78.633
537,06/14/25 03:20:00 AM,20.555,78.031
538,06/14/25 03:30:00 AM,20.174,78.519
539,06/14/25 03:40:00 AM,20.055,78.721
540,06/14/25 03:50:00 AM,19.936,79.318
541,06/14/25 04:00:00 AM,19.888,79.082
542,06/14/25 04:10:00 AM,19.436,79.832
543,06/14/25 04:20:00 AM,19.341,80.934
544,06/14/25 04:30:00 AM,19.413,81.174
545,06/14/25 04:40:00 AM,19.294,81.260
546,06/14/25 04:50:00 AM,19.056,81.822
547,06/14/25 05:00:00 AM,19.080,81.827
548,06/14/25 05:10:00 AM,19.175,81.681
549,06/14/25 05:20:00 AM,19.080,81.325
550,06/14/25 05:30:00 AM,18.985,81.053
